,grav
144953,1
261006,1
48579,1
157322,1
261630,1
8574,1
161423,1
120190,1
185327,1
172331,1
188225,1
57941,1
211271,1
122331,1
259039,1
150021,1
80813,1
116011,1
97864,1
159796,1
249383,1
186849,1
101089,1
9431,1
120711,1
214156,1
55838,1
113749,1
36801,1
22032,1
174055,1
236484,1
35510,1
69322,1
87063,1
151087,1
259633,1
188450,1
254374,1
143034,1
65949,1
82159,1
95136,1
80161,1
26216,1
45186,1
258840,1
13100,1
174691,1
29659,1
121592,1
74653,1
23320,1
258079,1
201709,1
219383,1
218055,1
30170,1
124431,1
104641,1
193573,1
51628,1
190564,1
195852,1
172597,1
158541,1
69798,1
186466,1
232894,1
27275,1
64452,1
134617,1
194245,1
146484,1
238619,1
53793,1
32407,1
131391,1
163789,1
79973,1
185172,1
213546,1
147860,1
118658,1
107141,1
259427,1
80626,1
69648,1
34180,1
169096,1
51036,1
188161,1
139951,1
169048,1
176655,1
175705,1
53222,1
160336,1
258590,1
88189,1
202013,1
7333,1
51151,1
126007,1
22162,1
22830,1
107610,1
184594,1
137651,1
140726,1
119077,1
9157,1
186584,1
191344,1
217356,1
141622,1
178326,1
169530,1
40515,1
23926,1
11402,1
194688,1
199348,1
53751,1
228276,1
251432,1
29472,1
179449,1
148993,1
196757,1
51668,1
48877,1
218536,1
66380,1
195646,1
202184,1
122469,1
45727,1
145954,1
56952,1
121016,1
120073,1
192808,1
21981,1
26263,1
187289,1
52759,1
20987,1
136372,1
40559,1
99477,1
7955,1
219425,1
9062,1
138097,1
134817,1
216868,1
259332,1
88419,1
71800,1
27236,1
174049,1
104892,1
260126,1
4890,1
106241,1
227427,1
138065,1
24954,1
131403,1
80435,1
251741,1
200626,1
187355,1
223395,1
214854,1
151490,1
157234,1
34820,1
88615,1
218900,1
88228,1
218384,1
2046,1
4796,1
23796,1
164543,1
163641,1
210560,1
172725,1
250495,1
159181,1
81713,1
258784,1
245180,1
2629,1
1127,1
163048,1
233501,1
56250,1
248585,1
228384,1
15992,1
220392,1
2877,1
216469,1
63937,1
251763,1
85018,1
201952,1
36140,1
150991,1
201627,1
9547,1
242221,1
186682,1
105082,1
55483,1
66607,1
212411,1
131371,1
252371,1
78496,1
171153,1
256130,1
227678,1
167515,1
203346,1
125920,1
109527,1
247688,1
28023,1
68685,1
163900,1
198923,1
113381,1
1816,1
205921,1
224853,1
23933,1
92797,1
226921,1
169599,1
256029,1
45217,1
94678,1
214548,1
170153,1
67018,1
217560,1
144341,1
14299,1
254710,1
150917,1
121706,1
259861,1
238384,1
99397,1
128318,1
75918,1
87391,1
231421,1
10628,1
241002,1
150180,1
131907,1
71249,1
160858,1
137090,1
150967,1
232041,1
5996,1
156277,1
226516,1
34763,1
159712,1
90450,1
72575,1
171061,1
95945,1
164977,1
133845,1
218435,1
179566,1
227657,1
177380,1
76952,1
63465,1
115495,1
252828,1
201052,1
259572,1
125777,1
192471,1
134688,1
185118,1
13131,1
211893,1
30652,1
106826,1
182369,1
65246,1
197745,1
222863,1
196703,1
135587,1
57840,1
248885,1
77117,1
199823,1
149683,1
32495,1
82086,1
235008,1
39327,1
31485,1
194058,1
32100,1
169095,1
51008,1
14655,1
142263,1
106892,1
27298,1
131838,1
221212,1
82003,1
44774,1
26594,1
114956,1
87067,1
236411,1
235135,1
77638,1
43493,1
197689,1
114886,1
236872,1
81222,1
84810,1
97231,1
234095,1
255600,1
212187,1
99253,1
138100,1
261843,1
62236,1
256613,1
35865,1
258315,1
11837,1
86810,1
247372,1
4325,1
199060,1
190649,1
221971,1
81783,1
54218,1
32395,1
243476,1
261581,1
133715,1
193452,1
243339,1
134090,1
13359,1
101613,1
125274,1
180662,1
76628,1
10812,1
168793,1
51943,1
191691,1
250687,1
193108,1
166273,1
48824,1
171745,1
168042,1
213789,1
252334,1
78086,1
69903,1
189055,1
57756,1
100444,1
150544,1
241302,1
115799,1
262121,1
2624,1
99655,1
151153,1
95186,1
122690,1
55637,1
105673,1
208937,1
32620,1
165545,1
65544,1
186782,1
154746,1
174633,1
35009,1
14208,1
184201,1
4572,1
246472,1
17119,1
169111,1
226586,1
231479,1
66015,1
171099,1
73612,1
241524,1
186535,1
197856,1
195009,1
175063,1
70007,1
152540,1
62195,1
97863,1
215961,1
15294,1
22386,1
91244,1
249928,1
130676,1
63954,1
20593,1
149666,1
41532,1
37967,1
124820,1
15780,1
46765,1
162086,1
86732,1
82998,1
182370,1
127533,1
127881,1
25630,1
140863,1
41,1
103715,1
186764,1
168745,1
51546,1
33998,1
191764,1
190749,1
184620,1
3007,1
76344,1
217155,1
214317,1
78136,1
160701,1
71664,1
55939,1
98583,1
90029,1
164782,1
15966,1
126256,1
210309,1
30586,1
38562,1
69346,1
240833,1
181448,1
60580,1
36580,1
211383,1
148557,1
25318,1
57750,1
117925,1
46815,1
1654,1
103953,1
65014,1
153931,1
117869,1
243983,1
40700,1
147184,1
98189,1
260468,1
16760,1
13682,1
224357,1
115788,1
238338,1
60276,1
96008,1
155454,1
174604,1
236118,1
142375,1
49073,1
213436,1
187976,1
201430,1
136940,1
164035,1
22702,1
215531,1
77781,1
102084,1
102575,1
195081,1
133192,1
168702,1
49665,1
100404,1
214739,1
52534,1
213900,1
24612,1
130977,1
182707,1
38309,1
122477,1
163112,1
120516,1
35127,1
197551,1
52150,1
112137,1
242573,1
243067,1
75867,1
172645,1
181991,1
75415,1
29054,1
163745,1
110730,1
213273,1
159353,1
72137,1
128186,1
14096,1
122416,1
95247,1
76806,1
250302,1
242172,1
248814,1
10796,1
259136,1
113318,1
241502,1
160039,1
28158,1
192686,1
33237,1
13137,1
112768,1
126008,1
82845,1
130325,1
249290,1
128192,1
213221,1
217211,1
86191,1
254997,1
97690,1
197286,1
230876,1
38860,1
73935,1
191396,1
51138,1
206337,1
76156,1
65053,1
5595,1
9253,1
176449,1
205733,1
115206,1
10604,1
109141,1
80260,1
138619,1
145943,1
61300,1
132346,1
164165,1
133420,1
215979,1
187855,1
123783,1
18607,1
17081,1
186865,1
241410,1
158259,1
39015,1
68852,1
16151,1
245558,1
239788,1
171801,1
81444,1
17546,1
121733,1
120769,1
23740,1
226970,1
206810,1
124417,1
37874,1
7371,1
29826,1
239675,1
150056,1
205055,1
100085,1
105937,1
68440,1
249247,1
130916,1
28681,1
133466,1
247203,1
164723,1
195892,1
255395,1
203463,1
256172,1
166990,1
41070,1
153930,1
26192,1
193507,1
239370,1
56784,1
37545,1
182835,1
105879,1
125964,1
249241,1
117867,1
225907,1
12795,1
39812,1
31773,1
237611,1
198634,1
40008,1
72070,1
118918,1
192777,1
59355,1
132786,1
4373,1
56125,1
43185,1
175695,1
40594,1
142935,1
94404,1
1176,1
126737,1
7912,1
240385,1
41867,1
66438,1
81167,1
27270,1
76695,1
65614,1
167417,1
159909,1
116012,1
81048,1
30390,1
61158,1
111324,1
52039,1
180090,1
174673,1
182081,1
27061,1
241761,1
55908,1
190389,1
179573,1
223213,1
236915,1
13122,1
123766,1
229556,1
152054,1
82885,1
150777,1
81100,1
193915,1
114479,1
201437,1
204437,1
161472,1
261324,1
256872,1
114693,1
70662,1
61646,1
105083,1
225711,1
83938,1
252794,1
253436,1
31612,1
20018,1
135313,1
174575,1
158348,1
101162,1
173250,1
158373,1
178606,1
107074,1
117423,1
128534,1
87286,1
258882,1
31920,1
221856,1
256299,1
141095,1
225076,1
30207,1
205417,1
21400,1
130627,1
166112,1
210876,1
21078,1
181177,1
114448,1
165968,1
49587,1
174688,1
176860,1
126645,1
173023,1
49924,1
84833,1
109051,1
23572,1
108910,1
199241,1
216571,1
157524,1
246320,1
171018,1
88180,1
56488,1
243350,1
229649,1
78230,1
235910,1
180318,1
154937,1
109030,1
245583,1
62095,1
185125,1
13561,1
67462,1
104746,1
233794,1
71061,1
256329,1
148363,1
110733,1
143090,1
26388,1
154521,1
70116,1
132365,1
192629,1
156173,1
138559,1
159486,1
65767,1
261506,1
249398,1
234554,1
96570,1
145276,1
115916,1
112806,1
78643,1
85436,1
207303,1
127185,1
105288,1
249312,1
103789,1
59702,1
235238,1
126003,1
6637,1
168143,1
35073,1
181578,1
252695,1
184450,1
41723,1
31836,1
36908,1
126070,1
19228,1
45804,1
34728,1
205773,1
18578,1
211230,1
20541,1
28015,1
20870,1
16620,1
244144,1
244316,1
93463,1
33162,1
147099,1
110842,1
44645,1
46162,1
62715,1
180624,1
114510,1
98037,1
31484,1
133768,1
30216,1
27609,1
221658,1
181397,1
182637,1
232627,1
165888,1
209704,1
141054,1
34017,1
144801,1
110864,1
86844,1
123870,1
186835,1
20577,1
87346,1
183349,1
257817,1
247856,1
210122,1
40916,1
127993,1
250813,1
10627,1
214638,1
6627,1
229268,1
229736,1
170234,1
107942,1
64529,1
26707,1
196767,1
261251,1
170295,1
199951,1
94017,1
107729,1
108500,1
46310,1
156684,1
130881,1
252456,1
190743,1
167838,1
151068,1
648,1
101192,1
27942,1
94419,1
152323,1
20653,1
30023,1
28246,1
260153,1
124965,1
128204,1
201486,1
121418,1
51699,1
143914,1
179984,1
183563,1
8467,1
20571,1
44728,1
70077,1
200546,1
155068,1
105143,1
71408,1
159604,1
225439,1
67264,1
74657,1
243471,1
89391,1
258918,1
89373,1
107312,1
59033,1
9132,1
741,1
184877,1
143258,1
241581,1
102698,1
142720,1
99667,1
207858,1
18565,1
88687,1
235897,1
192019,1
63239,1
8606,1
151556,1
91856,1
159766,1
41983,1
84101,1
152921,1
110718,1
191870,1
106253,1
26846,1
133168,1
226394,1
243642,1
245769,1
34452,1
176428,1
63607,1
191376,1
37543,1
127878,1
193575,1
203047,1
64242,1
203937,1
67011,1
42199,1
165931,1
189047,1
143042,1
39810,1
24772,1
261206,1
204768,1
145627,1
163762,1
69409,1
198556,1
195478,1
255505,1
209199,1
89591,1
254446,1
68317,1
128367,1
67729,1
158626,1
253257,1
95188,1
28317,1
180038,1
250159,1
128320,1
99470,1
261679,1
51608,1
60480,1
261934,1
23501,1
183414,1
48722,1
170877,1
122545,1
90753,1
19395,1
123433,1
60997,1
120657,1
233018,1
146548,1
242154,1
115058,1
67822,1
170959,1
71097,1
251532,1
197783,1
145515,1
156523,1
35298,1
103710,1
72998,1
142990,1
318,1
40134,1
64080,1
44385,1
226259,1
30653,1
134199,1
60114,1
251821,1
187423,1
4474,1
23653,1
227144,1
200452,1
149284,1
119260,1
92943,1
228905,1
116074,1
181073,1
103924,1
73590,1
196414,1
231819,1
7449,1
72282,1
88458,1
6532,1
123872,1
122092,1
45944,1
32570,1
6949,1
22990,1
185865,1
77234,1
6144,1
204863,1
109934,1
115816,1
15372,1
87275,1
230835,1
65293,1
91505,1
35684,1
199965,1
72321,1
246579,1
73219,1
35109,1
7607,1
109679,1
245447,1
132456,1
47066,1
155792,1
150921,1
25909,1
200003,1
215555,1
57215,1
10397,1
180482,1
102151,1
68928,1
133448,1
122551,1
34639,1
84376,1
97531,1
147486,1
238548,1
226915,1
189057,1
8507,1
259004,1
135750,1
57768,1
172498,1
117966,1
186576,1
15712,1
209812,1
261828,1
31080,1
239007,1
8344,1
242893,1
59027,1
79371,1
196655,1
174395,1
16426,1
209153,1
141000,1
111274,1
100700,1
239690,1
200305,1
36026,1
170222,1
22258,1
123294,1
98957,1
246680,1
209499,1
118611,1
169476,1
15693,1
173143,1
22972,1
38922,1
231785,1
46912,1
78876,1
24131,1
74982,1
230952,1
224892,1
38504,1
154875,1
111944,1
250090,1
234297,1
6504,1
98920,1
54476,1
230751,1
214222,1
30521,1
7838,1
64599,1
20049,1
257631,1
176554,1
225916,1
44273,1
67639,1
205910,1
591,1
48689,1
42699,1
136072,1
70922,1
97471,1
107443,1
27604,1
142653,1
18367,1
230090,1
165128,1
176226,1
15545,1
51219,1
51408,1
256215,1
88813,1
246266,1
142542,1
104694,1
203419,1
216453,1
170006,1
121489,1
224364,1
166221,1
133148,1
163483,1
152961,1
70094,1
228707,1
190278,1
242805,1
204675,1
157783,1
185565,1
145692,1
187265,1
82981,1
49333,1
135015,1
149659,1
83759,1
103227,1
245167,1
218828,1
195644,1
135899,1
111617,1
79566,1
258482,1
71195,1
71689,1
142561,1
246154,1
33140,1
9217,1
150054,1
47640,1
111858,1
83944,1
149308,1
117541,1
188837,1
217777,1
97236,1
31439,1
48215,1
191860,1
90561,1
33748,1
13475,1
150071,1
136208,1
164182,1
234817,1
193929,1
168862,1
240596,1
86674,1
236067,1
234795,1
236187,1
139886,1
3404,1
241428,1
125487,1
49546,1
51759,1
15759,1
135327,1
241347,1
10957,1
180424,1
29208,1
252306,1
166311,1
99768,1
45832,1
59731,1
245417,1
118113,1
188658,1
62027,1
115727,1
224121,1
202612,1
198308,1
67991,1
110632,1
87915,1
146441,1
134868,1
110907,1
55529,1
88629,1
186441,1
168747,1
246720,1
221711,1
234511,1
67921,1
167878,1
101376,1
147693,1
55865,1
50944,1
103434,1
177977,1
105085,1
213768,1
229304,1
146662,1
76927,1
49898,1
130574,1
187744,1
217364,1
5129,1
29190,1
16912,1
119188,1
158183,1
244525,1
79099,1
48767,1
215528,1
234355,1
169360,1
49071,1
232957,1
139841,1
73769,1
45713,1
164922,1
661,1
149581,1
23474,1
63026,1
161092,1
119559,1
255703,1
14449,1
261465,1
102205,1
227279,1
82269,1
234621,1
74403,1
128611,1
223922,1
23373,1
60230,1
193793,1
191224,1
102459,1
51899,1
234546,1
192323,1
150336,1
98558,1
38095,1
91848,1
123492,1
30600,1
195657,1
14368,1
65547,1
98221,1
69757,1
95893,1
170556,1
242940,1
96976,1
254608,1
147640,1
150043,1
94956,1
8953,1
238716,1
191458,1
160333,1
257218,1
150515,1
182039,1
226391,1
170257,1
124994,1
204786,1
51400,1
170655,1
259514,1
47163,1
122511,1
27217,1
6534,1
10677,1
198045,1
229423,1
19809,1
107529,1
78104,1
225914,1
261154,1
59387,1
13020,1
11633,1
212225,1
9244,1
9401,1
121779,1
115750,1
168397,1
9834,1
205015,1
24511,1
112097,1
187836,1
242837,1
245328,1
215449,1
156564,1
158888,1
55585,1
93117,1
76728,1
37813,1
260652,1
226080,1
106580,1
80552,1
133812,1
42376,1
22787,1
174626,1
156460,1
9059,1
95962,1
210472,1
17790,1
167880,1
221990,1
159057,1
26007,1
22598,1
105732,1
155238,1
221832,1
59793,1
142431,1
215700,1
14184,1
208796,1
70508,1
164607,1
218593,1
224026,1
220546,1
165813,1
118000,1
59750,1
142437,1
40682,1
240756,1
160637,1
133065,1
94280,1
220056,1
227964,1
37454,1
139419,1
69908,1
40732,1
247550,1
243066,1
244861,1
114679,1
221578,1
148596,1
192070,1
199115,1
179483,1
87651,1
249740,1
251723,1
162250,1
222768,1
43745,1
179627,1
20088,1
158577,1
75984,1
230357,1
175635,1
161470,1
103975,1
16390,1
128066,1
107792,1
218411,1
36625,1
88699,1
181766,1
237866,1
164169,1
150886,1
106801,1
247532,1
112719,1
237034,1
163867,1
176529,1
53395,1
255899,1
65565,1
250170,1
222398,1
64616,1
3884,1
46419,1
72351,1
4528,1
74771,1
86948,1
95215,1
62721,1
164389,1
103808,1
36338,1
96416,1
83121,1
8373,1
181780,1
93057,1
212517,1
205849,1
248743,1
77005,1
187935,1
241588,1
15725,1
114058,1
250586,1
109240,1
193908,1
71628,1
31534,1
3889,1
246259,1
171869,1
132743,1
223580,1
194178,1
72797,1
258651,1
103853,1
84462,1
22762,1
92200,1
197002,1
44913,1
37628,1
167163,1
77542,1
259922,1
82216,1
35278,1
16601,1
110093,1
32546,1
245452,1
125981,1
2299,1
24851,1
102072,1
197510,1
239907,1
87044,1
17519,1
171042,1
4343,1
151472,1
105528,1
255095,1
35823,1
100815,1
149361,1
162593,1
41778,1
242528,1
258118,1
212943,1
241684,1
33731,1
112047,1
51946,1
151718,1
82319,1
153638,1
182761,1
253848,1
100004,1
171369,1
184769,1
25592,1
22561,1
23975,1
238455,1
77645,1
205758,1
45740,1
113872,1
140853,1
84554,1
82398,1
106088,1
42760,1
240051,1
136008,1
154044,1
182515,1
85041,1
212659,1
167323,1
114040,1
182337,1
18761,1
30728,1
159141,1
197980,1
248544,1
207553,1
119570,1
115007,1
261954,1
61299,1
214738,1
182378,1
192804,1
23150,1
258413,1
147584,1
241320,1
243552,1
202426,1
210572,1
178006,1
29297,1
91694,1
134654,1
77094,1
89689,1
117824,1
155596,1
133029,1
12205,1
49607,1
160993,1
241355,1
214982,1
35997,1
241559,1
30350,1
230496,1
146877,1
148807,1
48990,1
20623,1
141997,1
17927,1
35689,1
173180,1
173677,1
190785,1
126765,1
77917,1
150841,1
224743,1
191650,1
206243,1
217982,1
31726,1
37254,1
182528,1
55979,1
153805,1
226725,1
122945,1
243151,1
185432,1
226357,1
85616,1
80311,1
214887,1
215509,1
229450,1
79699,1
176241,1
96153,1
116658,1
37107,1
98345,1
19964,1
126652,1
54102,1
62636,1
249355,1
31916,1
22612,1
253018,1
222563,1
237218,1
122258,1
19353,1
185852,1
54408,1
233616,1
42115,1
218511,1
186241,1
69919,1
54443,1
91318,1
61941,1
193021,1
166087,1
255932,1
62203,1
233094,1
174472,1
1806,1
127052,1
8421,1
21647,1
26682,1
230785,1
74277,1
191175,1
91224,1
226973,1
51279,1
64863,1
182891,1
127315,1
102347,1
163348,1
24013,1
75866,1
136486,1
80204,1
33179,1
208892,1
247396,1
162684,1
72657,1
40247,1
51532,1
171961,1
238359,1
208975,1
175910,1
59668,1
221003,1
5020,1
250347,1
199197,1
23911,1
76366,1
245282,1
83192,1
230914,1
17606,1
62839,1
51339,1
33085,1
31079,1
150392,1
250697,1
248579,1
61908,1
84824,1
92430,1
128662,1
66627,1
212921,1
189813,1
259259,1
168998,1
167907,1
97552,1
14458,1
58991,1
219406,1
18556,1
256138,1
150477,1
17166,1
74341,1
70703,1
135946,1
79514,1
138603,1
97016,1
77343,1
83167,1
160577,1
95779,1
259213,1
246712,1
116746,1
173778,1
171853,1
244245,1
260222,1
56473,1
51259,1
174958,1
205446,1
214354,1
28614,1
119201,1
9134,1
206966,1
32499,1
174795,1
44882,1
187947,1
37549,1
129911,1
141510,1
44030,1
112468,1
14243,1
164919,1
212711,1
87190,1
10271,1
243367,1
237308,1
240783,1
254558,1
20935,1
101375,1
46269,1
27631,1
167698,1
215928,1
6982,1
197580,1
176171,1
65859,1
225729,1
23167,1
141928,1
65739,1
15690,1
231359,1
50597,1
1633,1
46648,1
13616,1
190595,1
204271,1
234907,1
130353,1
17819,1
253146,1
22639,1
181897,1
55778,1
203693,1
100647,1
137647,1
130576,1
109181,1
146465,1
78511,1
195806,1
252817,1
251407,1
256440,1
4714,1
92510,1
33780,1
73613,1
146497,1
53882,1
222753,1
227093,1
183918,1
152662,1
17158,1
99822,1
189708,1
128701,1
91274,1
181924,1
170996,1
198763,1
209589,1
246388,1
157186,1
57483,1
119200,1
87213,1
38971,1
110757,1
170908,1
236903,1
219361,1
242905,1
17257,1
167657,1
66468,1
224667,1
114339,1
188070,1
107513,1
158741,1
247931,1
205243,1
150888,1
116086,1
144510,1
198534,1
45442,1
8663,1
235715,1
195402,1
243571,1
210441,1
251205,1
253544,1
102326,1
87105,1
108454,1
183873,1
52616,1
110567,1
119953,1
216886,1
194472,1
69759,1
147510,1
133805,1
110876,1
52163,1
94977,1
18018,1
36805,1
50318,1
13965,1
145193,1
14498,1
3175,1
125238,1
243423,1
225056,1
84660,1
106777,1
205858,1
220359,1
145873,1
96916,1
205152,1
152355,1
181294,1
60797,1
122627,1
116240,1
147833,1
129909,1
111432,1
203512,1
151939,1
59277,1
126643,1
111702,1
87201,1
185201,1
193285,1
205949,1
187176,1
222002,1
119106,1
154675,1
106245,1
7358,1
34553,1
190811,1
19183,1
36886,1
131143,1
41523,1
201200,1
98548,1
257151,1
57903,1
18306,1
189972,1
215955,1
232244,1
240787,1
113885,1
40448,1
210005,1
2637,1
257127,1
31205,1
139219,1
85784,1
11551,1
243285,1
231275,1
120097,1
35565,1
197923,1
151754,1
141719,1
63845,1
178232,1
200586,1
138545,1
115941,1
55443,1
52839,1
19289,1
74251,1
97827,1
207832,1
107122,1
243382,1
89890,1
152750,1
199810,1
238303,1
6476,1
201833,1
220641,1
142320,1
94574,1
76061,1
57892,1
129022,1
139412,1
63254,1
47310,1
51054,1
103497,1
217810,1
135596,1
15171,1
149497,1
125746,1
183993,1
233755,1
180936,1
125330,1
257353,1
101163,1
212710,1
193634,1
113687,1
169483,1
125527,1
251008,1
47272,1
136887,1
35257,1
152172,1
47346,1
100248,1
107714,1
223694,1
205283,1
46861,1
83042,1
164033,1
247694,1
230523,1
86514,1
133422,1
230459,1
123805,1
139848,1
211098,1
248224,1
139166,1
195612,1
159923,1
90804,1
124530,1
189102,1
262285,1
39838,1
97040,1
142484,1
70871,1
30084,1
166828,1
151242,1
176222,1
162057,1
2851,1
191185,1
45115,1
10863,1
253865,1
190114,1
188929,1
120478,1
100900,1
25816,1
115923,1
82551,1
204708,1
221845,1
199938,1
25380,1
140961,1
84693,1
67097,1
195980,1
119392,1
145643,1
103057,1
48800,1
252662,1
194403,1
223946,1
112174,1
18261,1
94499,1
7196,1
149838,1
100753,1
226827,1
162393,1
117312,1
19375,1
209103,1
109002,1
90745,1
110902,1
56389,1
42109,1
56742,1
74364,1
165799,1
257464,1
134694,1
241837,1
183002,1
18730,1
87505,1
148499,1
120196,1
142187,1
228565,1
102125,1
199111,1
12287,1
224087,1
200029,1
64436,1
112074,1
134597,1
85779,1
120465,1
59522,1
128595,1
139897,1
132210,1
160717,1
58611,1
29020,1
128892,1
243338,1
168688,1
230057,1
52126,1
14279,1
195092,1
14164,1
113371,1
202531,1
56303,1
234939,1
56638,1
224275,1
41103,1
45801,1
70944,1
170623,1
228625,1
24275,1
47149,1
134733,1
174002,1
124184,1
236220,1
153448,1
119391,1
164498,1
189884,1
205676,1
52813,1
224436,1
174225,1
231208,1
131189,1
151765,1
116812,1
60988,1
172827,1
244998,1
199797,1
44189,1
83253,1
214413,1
160869,1
20610,1
31400,1
239746,1
197959,1
143992,1
42640,1
68714,1
138435,1
51340,1
141171,1
100176,1
191587,1
227833,1
116004,1
10351,1
191938,1
208399,1
83119,1
20328,1
58741,1
93389,1
194009,1
3463,1
102323,1
47090,1
207106,1
238714,1
257809,1
189608,1
258913,1
155368,1
84985,1
23674,1
36568,1
92043,1
152958,1
212442,1
76991,1
118353,1
152501,1
56214,1
98406,1
154280,1
17738,1
249445,1
11157,1
249006,1
48885,1
241262,1
239565,1
64927,1
140604,1
150900,1
186516,1
33582,1
119226,1
13670,1
260211,1
15050,1
201469,1
19021,1
192660,1
180751,1
55686,1
52762,1
232476,1
248266,1
260286,1
193254,1
162819,1
49290,1
118086,1
201150,1
43925,1
118263,1
19383,1
243885,1
259345,1
206032,1
160116,1
185017,1
1050,1
47987,1
27424,1
114879,1
148471,1
171521,1
242352,1
20667,1
124422,1
146846,1
138735,1
120139,1
69901,1
88378,1
50327,1
257713,1
101178,1
29084,1
171601,1
240275,1
200909,1
132434,1
250239,1
218603,1
243738,1
72819,1
131021,1
98258,1
144339,1
24548,1
172507,1
248352,1
60888,1
29878,1
156427,1
69224,1
261089,1
87318,1
78428,1
76104,1
37010,1
260699,1
110989,1
157132,1
64768,1
203344,1
220847,1
148906,1
228515,1
237732,1
196117,1
6360,1
145891,1
245573,1
35863,1
20829,1
126700,1
2717,1
121553,1
7302,1
156764,1
145323,1
58963,1
16013,1
197634,1
251120,1
147473,1
250104,1
184613,1
179249,1
20253,1
115720,1
49392,1
144923,1
193170,1
174589,1
193219,1
36574,1
34357,1
23355,1
99462,1
86820,1
198533,1
158618,1
149501,1
90987,1
41401,1
56717,1
251934,1
46312,1
40664,1
122489,1
239683,1
158858,1
51732,1
257661,1
137024,1
225471,1
248173,1
197148,1
151964,1
128941,1
110045,1
197307,1
91359,1
136415,1
240004,1
11190,1
145707,1
87486,1
257010,1
59293,1
144835,1
209435,1
161838,1
132134,1
220771,1
170787,1
210618,1
134593,1
167492,1
192426,1
139258,1
98013,1
204743,1
165814,1
255949,1
226203,1
174279,1
251935,1
9514,1
58109,1
27912,1
251352,1
237410,1
230885,1
17057,1
31034,1
20875,1
99583,1
112130,1
208137,1
200705,1
46041,1
148703,1
114255,1
161335,1
39263,1
235717,1
186062,1
253768,1
13589,1
13918,1
181117,1
167678,1
