,grav
106560,4
168029,3
5941,1
245685,1
117229,1
127080,1
36615,1
122761,4
34863,1
97473,1
34901,4
259342,4
59147,1
68817,4
132096,4
156997,4
11665,4
6672,4
78163,1
108546,4
236177,1
245674,4
316820,1
144429,1
251076,4
39671,4
111090,1
313148,4
128922,4
110249,4
158632,3
150802,4
160217,1
171988,4
294200,4
149051,4
152371,3
274095,1
294362,3
301209,4
218030,1
136358,3
86980,4
231014,1
49039,1
159365,4
164964,4
311484,1
4801,4
301163,1
17088,1
322809,1
149072,1
12482,1
139967,3
232316,4
106146,4
310663,4
190062,3
26713,1
154549,1
71902,4
213029,1
95345,1
128538,4
21519,4
143659,4
251828,4
251112,4
187299,1
244351,4
241959,4
300309,4
267656,4
53271,3
20190,4
232382,4
257554,4
246344,1
126539,1
22448,1
273401,1
53009,1
84153,4
16435,4
78190,1
176694,4
64164,4
314487,1
90036,3
170861,1
209716,4
266700,4
124286,3
261360,1
308284,1
129641,1
221014,4
245204,4
132747,4
131733,4
277768,1
135730,4
207736,3
228476,1
273947,3
137648,1
322764,1
322987,3
238300,4
269572,3
33646,3
70861,1
186978,1
45857,1
79813,1
66104,1
73571,1
260789,4
144460,1
130669,1
3406,1
45662,3
52129,3
7923,1
26869,2
151041,1
321765,4
26252,1
134653,1
288127,3
13523,4
185169,1
115851,4
165286,3
60889,3
23491,4
173406,4
159962,4
59625,4
114799,4
246738,1
238925,3
77396,1
145845,4
309761,4
36407,4
167797,1
113038,4
266697,1
287061,3
148190,3
72212,4
230006,1
113988,1
121972,4
185320,4
72338,4
248933,4
108656,1
233867,1
322141,4
193994,4
136166,1
246823,1
12005,3
76365,1
145404,3
113763,4
271408,1
161992,3
305868,4
300929,4
213980,3
105311,4
208231,1
21533,1
211480,1
124101,1
111734,1
159589,1
210305,1
62609,1
264679,4
308366,3
182136,4
62338,1
247040,1
238399,3
98609,4
205695,1
164388,4
26100,3
8479,1
150371,1
120635,4
20610,3
194505,4
107255,3
117479,1
291928,1
211892,4
153694,1
54663,3
152844,1
257918,1
26357,4
163718,4
207311,1
211479,4
104667,1
193334,4
218410,2
300885,1
68835,4
272930,1
271083,3
90600,1
2505,4
149835,1
149763,4
134623,1
168966,4
297077,3
80371,1
310856,4
123271,4
256709,4
67349,1
314379,1
286242,4
22047,4
103670,4
311994,4
165123,4
316775,4
36723,1
152917,4
218890,4
67045,1
151253,4
4146,1
230895,4
125896,1
259473,4
206431,1
287757,1
125394,4
74095,3
209769,3
268448,1
19037,1
224147,3
245284,4
85741,3
228931,1
4452,1
163723,4
289601,4
174486,4
107260,2
150383,1
76081,1
156121,1
197717,3
26525,1
30019,1
269481,4
197170,1
37156,4
266519,4
314602,1
68536,4
95903,4
326801,4
90776,1
6462,1
110338,1
136572,3
52305,1
178872,4
104479,4
27944,1
151261,4
265289,4
286267,1
219691,1
303291,2
304635,1
301058,1
305562,1
219409,4
80892,1
25080,1
238950,4
181254,4
21934,3
297463,1
127461,4
54068,1
196158,4
305419,1
186215,3
82690,1
37299,3
68792,1
289374,3
36114,4
127840,1
292603,1
220555,1
326917,4
156530,1
177869,3
256127,1
261857,4
108666,1
277853,3
68075,1
287446,3
262451,4
169712,1
274623,4
192185,1
63379,4
118253,4
71222,4
43573,1
254784,4
293033,4
152867,1
312028,1
314286,1
276184,1
167848,2
170341,1
93995,1
24302,1
85466,4
295045,1
58311,1
283849,3
228187,4
169238,3
241268,1
316028,2
297263,1
300025,1
279135,4
40116,1
92062,1
60916,3
235236,3
174319,4
20898,1
84258,1
80399,4
182997,4
293411,3
275176,4
105891,1
270195,1
27988,4
242112,4
120945,1
324180,4
214489,1
304796,4
173222,1
62669,4
126672,4
203769,1
160175,4
288322,2
159346,1
316727,3
229782,1
106837,1
287161,4
284521,1
126248,1
287190,3
276541,1
103800,1
263106,1
4399,3
206101,1
73178,4
51009,1
220506,3
245000,4
119903,1
28904,4
47453,1
227546,4
11185,1
195966,1
78045,4
137573,4
250316,1
18418,3
312831,4
249307,4
80944,1
324084,4
5571,1
130612,1
314692,1
324361,1
207950,4
160429,3
292795,4
90339,1
292585,4
130930,1
100069,3
198056,1
100103,3
106458,4
109653,4
321588,4
159851,3
132323,3
152621,1
237162,4
258040,2
185914,1
303752,4
170235,2
227877,1
141536,1
149870,4
257171,4
316428,4
8323,4
189632,1
292359,2
291969,1
102442,1
322836,3
68102,4
113900,4
124287,2
224137,4
159262,1
99042,1
42527,1
145250,1
57618,4
35722,4
290884,3
40785,2
318662,2
248308,1
195409,1
84234,4
160178,4
116181,4
69337,1
247865,3
240410,4
52038,3
226432,4
213869,4
122239,3
163911,1
75730,1
144632,1
166777,4
179929,4
292673,1
32705,3
57937,1
231655,1
322755,3
233342,3
93918,4
124681,1
142687,1
318243,3
260862,1
149198,4
254404,1
244332,4
143635,1
165897,2
158139,4
317927,1
139478,1
211179,3
254924,3
11139,1
251612,1
178293,4
110010,1
36140,4
308928,1
297210,4
244296,1
78257,1
281869,3
159681,1
35411,1
56304,3
81004,1
204311,3
209388,4
316011,4
198901,1
279583,4
72590,1
323441,1
162566,1
168651,1
114826,1
275564,1
88690,1
324139,1
142812,4
5009,1
222435,4
129811,1
206382,2
273902,4
33642,2
245114,4
325286,1
125555,4
268444,3
153399,1
288724,1
66504,1
94940,1
71210,4
80967,1
285441,1
225199,1
120190,1
297407,4
279126,4
38837,4
170293,2
322889,1
46337,4
52600,1
223642,4
62835,4
259996,3
194619,1
171984,1
192846,4
279933,3
148087,1
199128,4
80172,1
11634,1
88752,4
263717,4
275983,4
159064,4
168943,3
136938,4
150798,1
194265,4
309557,3
321504,1
218012,4
176313,1
224266,3
72414,4
41004,4
117781,1
225659,1
90547,1
244198,1
84724,4
24230,1
156358,1
130060,4
69973,1
73545,1
134030,1
171848,1
289028,3
92914,1
307107,1
65737,4
274128,1
218973,4
156694,4
141753,2
268542,1
210584,1
229865,4
57032,1
133321,3
225488,3
115887,4
288023,3
41804,1
211758,1
48686,4
168853,3
64175,3
167084,4
296355,1
152293,1
199535,3
82883,4
12023,4
197512,1
71057,1
149853,1
228515,4
207381,1
152571,4
291547,1
72080,1
34335,4
205886,1
155479,2
80548,4
14682,1
85004,1
282938,1
114775,4
326651,1
35614,1
255155,1
226051,4
264715,1
125892,1
229652,4
177780,1
93531,3
320045,4
323448,1
159757,4
16754,4
156473,1
224892,4
43243,4
195014,4
234185,1
15393,1
232668,2
252456,4
227953,1
270350,4
179909,1
118287,3
297681,4
286829,4
111244,4
159441,4
165545,4
104040,1
43771,4
74483,1
264121,1
264416,3
13375,1
194288,1
310021,1
95068,2
294674,4
106650,1
28313,1
269091,4
258495,1
105501,3
190785,1
216697,4
30345,4
234213,4
269478,4
193399,4
93528,1
283587,1
82099,1
308379,4
302167,4
50626,4
286502,4
54575,4
221574,1
232514,1
128226,1
152819,3
311950,1
210237,2
132195,1
215097,1
111599,4
121427,2
118471,4
229822,4
312087,4
44273,4
144143,1
28327,3
4347,3
55903,1
84416,1
93251,4
181388,4
155726,1
122421,4
96189,4
176225,1
21432,4
12297,2
236021,3
209977,4
157997,3
45290,4
219574,1
201815,1
232446,1
36743,3
165918,4
20084,3
131333,1
133210,4
204093,4
2891,3
230401,3
143393,4
250812,4
117802,4
45456,4
35223,1
150524,1
200675,4
267007,4
163200,3
265580,4
83689,3
309838,1
40635,1
176355,4
319071,4
170599,4
262650,1
146898,3
260787,4
208894,1
241793,3
285083,4
72200,3
108714,1
240380,4
286177,4
203499,4
127008,4
164672,3
254006,3
22182,1
134075,4
100763,3
12844,1
197072,4
43677,1
157765,1
291431,1
324522,1
87004,1
46214,4
235740,1
99768,3
265282,3
113725,1
139637,1
43454,1
72881,4
179092,4
298479,1
180368,3
91766,4
119109,4
205095,4
259121,4
42377,4
20702,1
95778,1
92631,3
187740,4
262986,2
152428,4
264897,4
274053,4
207962,4
36700,4
287535,1
187630,2
156954,1
152241,4
147298,2
289052,3
107598,1
159066,4
134244,4
22100,4
244916,4
182588,1
296389,1
206564,3
5450,1
22798,4
78481,4
292909,1
87733,1
15228,4
190576,1
151740,4
284467,3
198162,1
20198,1
102426,4
90736,1
315965,4
187827,1
43833,2
112366,1
213013,4
111206,4
48002,1
42747,4
58649,4
95165,4
60401,1
252665,1
310590,4
286253,2
135607,1
217975,4
14324,4
241488,3
40941,1
62973,4
218286,1
189926,4
54985,3
144043,1
214019,4
20095,3
77870,4
236125,1
206300,1
41414,1
288010,1
51739,4
82665,1
305976,1
177599,1
74164,3
32010,3
6172,4
169663,4
48324,1
277806,3
940,1
164334,4
271924,4
239276,1
307632,1
35553,4
77987,3
319868,4
37224,1
231156,4
116306,1
317323,1
276287,1
160982,1
66978,3
159319,1
319944,4
4901,1
299839,1
38797,1
161616,1
124769,1
284676,1
122210,1
148577,4
207844,4
286192,4
297590,1
190941,4
69747,4
313754,4
157460,3
222924,1
7921,1
302879,4
276362,1
3953,4
271307,2
138404,1
130179,3
311688,1
37980,1
131855,1
313516,4
155000,1
264681,4
244178,4
175069,1
175466,3
159116,1
93230,3
169048,1
18134,1
327343,1
264994,3
127903,1
243221,4
203241,3
23988,4
218065,1
158618,3
229618,4
315313,3
242485,4
282648,1
224985,4
176309,3
196589,4
93708,3
297920,1
12246,1
278892,1
97417,4
47187,4
285639,1
210205,1
300962,1
21491,1
243514,4
11203,1
104899,4
244886,1
53715,4
247738,4
89128,4
127200,1
107285,3
286606,4
76476,1
56386,4
184326,1
122357,3
212461,4
172051,1
83515,1
33445,3
239560,1
73485,4
172090,3
131742,1
146653,1
27876,3
236122,1
279085,1
187658,2
144740,4
14183,4
311367,4
207615,1
21162,4
8054,4
316708,1
284579,3
154311,1
111998,4
40441,4
261481,4
166342,1
260899,1
43135,1
34837,4
61649,4
30162,4
277037,1
171499,4
261971,4
192851,3
201224,4
306559,1
4365,1
317420,4
176575,4
10765,1
184867,4
193856,3
274673,3
286857,1
317878,1
133110,4
212051,3
108858,1
200845,4
57446,4
297986,1
143805,1
97458,4
133292,4
69430,4
69992,1
98218,1
185635,4
40544,1
146924,4
156459,2
184131,3
130043,1
210977,4
199835,4
116421,4
54155,1
58211,1
161928,1
312219,1
57471,4
176176,1
40799,4
296550,1
7852,1
215144,3
262550,2
67352,4
26416,1
62598,4
148180,3
119426,1
69681,1
155942,3
190449,1
25042,1
39162,4
130607,4
124949,4
204374,4
85141,1
140024,4
164038,3
187800,1
229419,4
108964,3
290499,1
46798,1
164456,4
276190,3
280466,1
9204,4
296007,1
183242,3
9199,1
297,1
128094,4
131433,1
50691,4
790,1
37538,1
118576,3
91855,4
133120,1
199562,4
86754,1
251837,4
253840,4
303687,1
80426,4
278540,1
232900,1
212160,1
180468,4
262605,3
45830,1
71407,3
130469,3
273859,1
257268,3
187995,4
316881,3
235924,1
172874,1
268187,1
141833,1
192595,4
47623,1
171492,1
45164,2
243866,3
38464,4
224603,4
158551,1
13840,1
2090,4
8420,1
195914,4
326442,3
144767,4
211606,1
165877,1
150880,2
254664,1
110567,1
308108,4
228084,4
100139,1
305830,1
200347,4
123850,4
118650,1
13704,1
48252,1
39375,4
167532,1
20090,3
187813,1
288080,4
306564,4
170404,1
272997,3
288371,4
191074,1
3858,4
137328,4
231158,1
253967,3
175121,3
110145,1
276907,1
92531,1
264833,1
102673,4
112236,1
225194,2
15557,4
75931,4
102320,4
277251,4
204620,1
74225,1
169143,1
204184,4
7804,4
46431,3
311082,1
82066,1
101663,4
310802,4
18366,4
96674,4
185690,1
223212,4
74175,3
143363,1
55116,4
72939,4
99562,1
152851,1
139170,1
301358,1
46881,4
299254,1
82954,1
73865,1
131820,3
244839,4
20027,4
260540,4
134300,1
19085,4
246182,4
136748,1
171763,4
60945,3
84151,3
53211,3
267086,1
317727,4
9008,1
233733,4
291316,4
55823,3
241047,4
198517,3
229551,4
142391,3
3643,4
30861,1
213451,3
39992,1
190300,1
4625,1
186827,1
113661,4
283242,1
118292,3
139037,4
16511,1
65810,4
101282,3
268047,1
270768,4
267394,1
156963,4
109353,1
269026,4
100779,1
319312,4
55455,1
78229,3
72677,4
309490,1
202047,1
5631,1
195370,1
278224,1
232387,4
215066,1
185204,1
36994,1
138201,1
107720,4
74548,4
77830,1
147693,4
231801,1
27367,1
83448,4
10879,4
250761,4
239341,1
237982,3
305531,3
134265,4
67980,4
40528,1
153351,4
268613,1
200740,4
40952,1
128677,4
322469,4
121950,2
2089,3
163605,1
163237,1
297553,1
137731,3
87524,4
40745,1
184806,1
225979,4
198457,1
164621,4
43860,3
158944,1
146269,3
155549,4
314787,3
320915,1
225340,4
119080,4
300883,4
316794,1
132462,1
14266,4
310855,4
34935,1
193686,1
60605,1
43335,1
301026,4
136577,4
82857,4
294111,1
99323,4
166826,4
296955,3
196926,4
326078,1
2749,2
324526,3
60776,4
20519,3
53181,4
138701,1
132349,1
103718,2
114278,4
226971,1
188583,1
163944,4
145917,1
303460,2
255433,1
227959,1
305983,4
144553,1
70946,1
250562,4
223124,2
320017,4
261787,3
227098,4
310595,4
72323,3
290041,1
289775,4
181178,1
23511,1
240869,3
240698,4
292492,4
98462,4
49443,3
63789,4
100653,4
249588,4
256019,4
250347,1
222286,3
307863,1
243437,1
27049,1
254434,4
292938,1
113426,4
250765,4
62119,4
21510,4
180553,1
205292,4
19955,4
62389,1
39292,1
274835,1
229831,4
296607,1
45325,1
196706,1
66118,1
66340,1
233710,4
17431,2
232463,1
279369,3
52100,4
78475,1
220830,1
312082,1
221252,1
232083,1
307558,3
192292,3
282344,4
310751,3
244131,4
148032,1
249426,4
61866,4
142342,1
44471,3
230324,4
18275,3
236299,4
299312,4
245014,4
187540,1
266961,4
6759,1
197964,4
122935,1
229837,4
143711,4
272620,1
236266,1
156847,1
34654,1
231162,3
327597,3
14178,1
133849,4
160909,2
224891,1
6031,1
5910,1
76768,3
11707,1
79400,4
242573,1
41093,4
21113,1
270231,4
219793,1
102556,3
88661,3
213707,1
302734,1
262851,3
249379,4
177015,1
72728,1
64574,1
52814,3
94948,4
222757,1
266606,3
234107,1
190896,1
262711,1
122741,1
239124,3
311191,1
101277,1
291780,3
211287,4
178387,4
227634,4
42507,4
320059,4
278927,1
19239,4
292554,3
276743,2
125088,1
114536,1
261775,1
164463,1
119709,4
229431,1
274265,1
126211,4
106945,1
267716,4
255952,1
136057,4
188144,1
195551,4
265674,1
102690,4
226255,3
277127,4
308788,1
150849,4
205074,4
37944,4
279791,2
310949,3
246352,4
92159,4
205641,3
95677,1
230944,1
270621,1
312546,3
291502,1
300146,4
287979,3
321119,4
166347,1
20952,1
326020,1
307415,1
43356,2
109020,4
42566,4
180616,4
136809,1
280251,1
191582,4
22240,1
173936,4
67687,1
128495,4
74013,4
163574,1
77688,4
227662,3
174639,4
323489,4
229991,1
71418,1
83902,4
105096,1
191617,1
233600,1
291037,1
142166,1
317296,4
5010,3
33160,1
240599,4
14395,4
242986,1
20845,1
83926,4
141966,4
34244,1
194262,1
112651,1
257614,4
258967,2
89672,3
300566,4
192113,1
159305,2
236637,4
26125,1
325649,4
93464,1
79366,4
180523,1
69387,1
293248,1
5307,4
162636,3
173497,4
136088,4
117890,4
92079,4
57059,1
304917,1
18623,4
128072,1
207435,4
284764,1
92445,1
63794,1
159235,2
251722,4
94665,1
92984,4
31154,4
281590,3
74224,4
194789,1
70466,4
118336,3
42221,1
54862,1
133914,1
232147,3
167270,3
195861,4
21223,4
221019,1
275549,1
115603,3
229833,4
47444,1
117894,4
184552,4
56190,3
154529,1
126026,4
33953,4
83489,3
15944,1
47412,1
207514,3
251301,4
123725,1
26538,4
120232,1
30109,4
150877,1
271124,4
140923,4
98448,1
311667,1
30739,4
41911,1
87174,3
382,4
135329,1
317660,1
34190,4
199766,1
144245,1
45972,1
285735,1
39051,4
299692,3
235796,4
106417,2
143311,1
83351,1
190387,3
118333,1
43331,4
298574,3
47433,1
188121,3
104516,4
235262,4
84840,1
87752,1
119092,1
149700,4
147300,1
228015,1
164825,1
213900,1
193381,4
189510,4
292125,3
137332,4
138681,1
34186,3
238782,1
322045,1
42563,4
28028,4
295348,1
235473,3
235413,4
26362,4
144880,1
203017,4
196437,1
54209,1
311962,4
210709,4
14430,1
193901,1
68938,1
145224,4
60209,4
152056,4
193938,4
143781,1
221863,3
113939,1
325503,1
42803,1
249230,4
113662,4
202375,1
311624,1
269177,4
272843,1
70212,4
24278,1
15179,4
4812,4
83394,1
123148,1
171835,1
313268,1
293716,4
220429,1
50186,3
178397,4
71098,1
137161,4
187951,1
265533,1
276557,4
66891,4
60360,1
52127,3
175938,4
274652,1
319682,1
19250,3
2173,4
96006,1
180638,4
321098,1
139369,4
253945,4
288313,3
114152,3
267195,1
133987,1
281644,1
251167,1
191427,4
99036,4
189368,1
295261,1
178827,3
147829,4
52641,1
225699,4
167484,4
214319,1
279574,4
262929,1
174791,1
151662,1
320794,4
127955,1
241331,1
189971,1
158956,3
38215,4
102432,4
286169,1
70402,4
10254,1
182263,1
93903,4
43234,4
174703,3
278935,1
86032,4
314971,1
204456,4
27201,4
158122,1
127701,4
52613,1
316687,1
106303,4
269030,3
156487,2
90424,1
38595,1
129547,1
257593,1
217135,4
49382,4
152660,1
152276,4
270433,1
177965,2
278608,4
280769,1
138093,3
35871,1
245596,4
40439,4
63337,1
230700,1
97833,1
133895,4
69236,4
16241,4
181758,4
20536,3
48827,4
201313,1
8713,1
22956,1
327249,1
203093,4
201343,1
305282,4
152406,1
314255,3
80976,1
57926,1
84315,4
252326,1
158135,3
257020,4
153496,1
225477,4
267393,4
145882,4
22605,1
86112,1
324330,1
311680,1
305555,1
153377,3
304420,4
160968,4
143448,4
270477,2
82309,4
10134,4
277372,4
64520,1
293214,3
325014,4
75906,4
291016,3
97991,4
219075,1
208214,4
225608,1
242513,1
274448,1
163750,4
95198,1
127300,1
280307,1
232189,4
316157,2
124408,1
246123,4
119800,1
116455,1
288596,2
83965,2
143567,1
224589,4
6106,4
20572,3
281894,3
109375,3
41418,1
8201,3
224144,4
164272,4
197615,4
218455,4
82348,3
127890,4
149685,4
176297,1
187294,1
276195,3
215641,4
195702,1
40007,1
326454,4
318036,4
21405,3
249316,4
75248,4
187675,4
18772,4
24795,4
26588,1
161847,4
165318,3
273524,4
39187,1
175101,1
50135,1
52460,1
297453,1
285964,3
271475,3
220301,1
319040,3
67554,4
138625,3
98410,1
199433,1
120460,1
140447,1
174961,4
135791,1
197465,3
290346,4
30831,1
212405,1
148335,3
60867,1
109089,1
308998,1
87220,4
282026,4
172169,1
196263,1
168108,4
54779,4
146610,3
108558,4
39881,3
270743,4
67842,4
290886,3
255254,1
26483,4
211653,3
88736,1
114297,4
217700,3
30242,4
220135,1
124967,4
76910,1
109028,4
91591,1
219521,3
325936,1
176523,3
219975,1
214143,3
112781,1
325141,4
111883,1
324944,4
67811,4
123705,4
2683,4
279808,1
207242,3
297725,1
324365,4
89306,1
184336,4
231961,4
216977,4
235516,4
163733,1
68034,1
90219,4
137302,2
252302,1
236035,4
225620,4
26772,1
99763,1
269403,3
125466,4
16075,3
185687,1
211942,1
184577,1
274580,1
290799,1
13833,4
28267,1
84648,1
235008,4
277502,4
62312,1
137359,1
71882,4
309225,4
101336,1
319170,1
240103,1
233360,4
180258,1
173147,4
228524,4
207495,4
297743,4
127400,4
147995,4
15296,1
112304,1
25859,4
70832,1
216486,1
315427,1
176018,3
146138,4
115106,4
72597,1
97493,1
46720,1
101240,2
253606,4
220237,4
105747,1
64579,4
280713,4
289404,4
244038,1
211385,3
174117,1
179765,3
140506,1
118648,4
321076,3
275132,2
20113,2
28875,1
289265,4
294618,1
325501,3
4154,1
321917,4
208944,4
75834,3
192678,1
256300,3
78676,3
175501,4
284836,1
263834,1
236764,3
53850,1
161864,4
257205,4
124774,4
144095,4
230102,1
94902,1
99109,1
135801,1
277951,4
56548,3
221144,1
59785,1
878,1
69684,1
228572,4
103316,1
220269,1
99800,1
158516,4
324037,1
72717,4
196765,1
79374,4
71889,1
91276,1
157605,1
31807,3
106683,3
312301,1
308090,4
81371,1
290325,4
204930,4
281816,4
175456,1
122418,4
214652,4
266942,1
276421,4
214094,4
324389,4
219967,1
181311,3
171722,4
63860,1
204685,4
89527,3
276659,4
111136,1
267429,1
22864,1
66506,4
133337,1
226304,3
60752,1
195827,1
130819,3
275862,1
145169,1
220478,4
67676,4
127042,4
315807,1
281035,1
252961,4
182830,1
79812,1
112981,1
11688,4
266165,3
231818,1
309699,1
72983,1
6393,1
66959,1
226483,1
304097,1
177626,3
8421,4
159089,4
306442,4
54653,1
53805,4
117378,3
224276,4
287132,1
167354,1
44284,1
82742,3
200237,4
304018,4
94126,4
50216,4
108204,1
278725,1
106743,3
244002,3
72477,1
212426,3
244312,1
135208,1
144776,4
264014,1
32130,1
162820,1
147169,1
36795,1
983,4
205330,1
74411,1
154895,4
151845,1
93028,4
165893,1
64623,1
107277,1
254857,1
154859,1
161184,4
186504,1
206034,1
147383,1
111169,1
74387,4
209146,4
109846,1
120100,4
168337,4
115900,4
229087,1
297975,1
31228,4
206360,4
322725,4
146358,1
5827,4
101089,4
308824,1
199434,1
72528,3
197535,4
118419,1
286598,1
216244,4
178257,1
195280,1
308872,4
217473,4
274909,1
44113,3
60030,4
60218,1
318104,3
57716,1
303420,4
10018,4
195765,1
27355,1
23173,1
298194,4
158773,1
137543,4
185009,3
132523,4
8839,4
107486,1
266467,4
288556,1
312480,4
239537,3
187250,4
262449,4
9696,1
290090,4
166186,1
125515,1
297973,4
73341,4
13286,3
282455,1
206447,1
74503,4
113211,1
10501,4
94645,1
232641,1
168702,4
64267,1
210082,3
169522,4
46462,4
133682,3
219908,1
207672,4
272047,4
71479,4
20170,4
134132,4
245922,4
199595,4
325639,4
66658,3
150678,4
105577,1
163011,1
23443,3
189065,4
126405,4
231594,1
228124,4
35270,4
147056,1
325352,4
139897,1
225044,1
304742,1
81149,1
11045,1
171818,1
193850,1
162445,4
90930,1
269326,1
327312,4
248581,4
293530,1
23162,1
324536,1
179817,4
109205,1
205976,4
121109,1
47057,1
297096,4
229638,4
236581,1
258732,1
143851,3
167330,4
69630,4
44952,4
6584,1
205307,4
219151,4
51723,3
59702,1
147727,4
118592,3
258239,4
219789,4
258850,1
143087,4
27078,1
139743,1
288757,3
299338,1
19109,1
249231,1
48595,4
211211,1
6496,1
1860,1
111173,1
65864,1
153329,4
119290,4
152962,4
304655,1
111398,4
25341,1
289146,3
240142,4
292616,1
48669,1
281796,1
162402,1
55069,1
117980,1
146845,4
313240,4
265875,4
144391,1
224298,1
263776,1
18926,1
269799,1
131492,1
237582,1
156112,1
81526,4
104188,4
244982,1
231343,1
21321,3
53484,3
99540,1
300180,4
292922,1
59645,3
272772,1
123851,1
136640,1
36299,1
200157,4
201122,1
183405,1
60666,1
258685,4
158591,1
273965,1
83767,4
42241,4
317602,3
208563,1
68788,4
280519,1
275363,4
194637,4
316289,3
54359,4
151045,3
230799,4
123912,1
246647,4
71952,4
207544,1
301643,1
8191,4
282561,4
75809,4
274949,1
111369,1
163118,1
197532,4
91076,4
185381,4
304451,1
211983,4
106155,4
55460,3
258926,4
208020,3
235400,1
210524,4
310972,4
230963,3
65249,3
189428,4
175181,3
272117,3
295559,1
319109,4
166118,1
327162,1
35987,4
250230,3
6448,1
281840,1
313975,1
162147,4
312696,4
80465,1
136234,1
37024,4
9798,4
20364,4
158600,3
175789,4
155513,1
116734,4
253282,4
200929,1
190932,4
103018,3
166940,1
43370,1
94660,4
311545,1
261121,4
193437,4
114557,4
227397,4
278193,4
243409,1
39845,3
222193,4
72461,1
82114,4
285116,3
33237,4
63596,4
58631,1
317883,1
89303,4
256923,1
290667,4
189166,4
250390,1
79082,1
58886,1
296671,1
209537,1
207337,1
104261,4
108176,4
150700,3
55470,4
197572,4
224328,4
201468,2
324921,3
32404,4
123947,4
225787,4
30904,4
319924,1
224949,1
